ECO_ID,SpeciesCount,BiomeType,GF_H,LC_A,PH_D,RS_T,PT_U,LS_C,LM_L,LV_P,SS_B,IF_I,OP_H,FS_Z,PF_C,FT_D,FD_D,SizeCategory,sPC1,sPC2,sPC3
50524,1652.466667,Temp Forests,1.251877456,-1.217682306,0.702995084,0.42605115,1.259437843,-1.620370968,0.284428114,-0.564677446,1.292612767,0.841539784,1.061316694,-1.025191122,0.669376379,1.690584106,-0.160484734,"(670, 1652]",-1.78745491305651,0.835235319397583,-0.613907060327349
50525,275.4,Temp Forests,1.619284725,-2.243631402,0.078314825,-0.117547399,1.446496147,-1.925147673,0.220343565,0.059898142,1.448568312,1.142315321,1.168540913,-0.687021722,0.785817848,2.085287661,-0.176395881,"[57, 670]",-2.40638251318961,1.26599218300409,1.31755707885451
50526,684.2666667,Temp Forests,1.131150426,-0.991273056,0.104363696,0.810530593,1.355999287,-2.044573136,-0.113431964,-0.576214066,1.258796494,0.775991527,0.856729966,-0.873490169,0.06647603,2.313919777,-0.297231161,"(670, 1652]",-1.17215029415513,-0.323979041471974,0.477701462612988
50527,2390.8,Temp Forests,1.81893136,-1.062639509,0.512638627,0.495098655,1.196648994,-1.805081916,-0.037664979,-0.435764018,1.374853326,0.899313131,1.017105861,-0.88120178,0.332328203,2.714892375,-0.059127651,"(1652, 9633]",-2.24085088448941,-0.239491171217797,0.195521413340031
50528,2036.333333,Temp Forests,1.98171903,-1.857763681,0.925050081,0.257890156,1.585803619,-1.672269925,0.047307587,-0.292813643,1.074831808,1.079285081,0.950329797,-0.888116089,0.478111907,2.785342133,-0.126601697,"(1652, 9633]",-2.63503104915702,1.31752789098686,0.360230074024834
50529,3456.333333,Temp Forests,1.028057363,-1.540616974,-0.031353478,-0.696268627,1.092423376,-1.840716969,-0.311805243,-0.362089718,1.168991182,0.807484509,1.03050457,-0.839653895,0.352972093,1.693811498,-0.234549677,"(1652, 9633]",-0.21777920702281,0.590034718595875,0.327482017882304
50530,1552.533333,Temp Forests,1.773416114,-1.882178557,0.891272256,0.52240355,1.588366512,-1.564171468,0.047940761,-0.521957948,1.05817443,0.983575981,0.86448638,-0.938113359,0.336731561,2.710101608,-0.082722026,"(670, 1652]",-2.31175434906782,0.911872947567909,-0.0155843175881046
50601,371.0666667,Boreal Taiga,2.010113044,-2.964256811,0.267722105,-0.220449342,1.747241076,-1.933912662,0.253721218,-0.059158225,1.226521853,0.973248725,1.379622972,-0.955812962,0.910921268,2.637308906,0.045371598,"[57, 670]",-2.75780637215302,2.48341109990311,1.13738613647389
50602,864.9333333,Boreal Taiga,1.622797629,-2.146482976,0.802390219,-0.550909998,1.456006698,-1.878809361,0.307385245,-0.024049446,0.792239838,1.127420865,0.978543346,-0.900619626,0.823119688,2.046039433,-0.409660399,"(670, 1652]",-1.77701545606727,3.16845148504353,0.420146657483319
50603,401.8,Boreal Taiga,1.481645546,-2.338676676,0.720565174,-0.343262778,1.657760092,-1.516985511,0.374434905,-0.094475994,1.00121331,1.182925831,1.301372009,-0.890094771,1.05466201,1.917205988,-0.278285402,"[57, 670]",-2.46200816016527,3.063614177948,0.045553532818158
50604,69.13333333,Boreal Taiga,0.887838295,-2.680017704,0.880391131,-0.404633507,1.802377119,-1.14707211,0.267722105,-0.665048271,0.415305629,1.290558131,1.200947987,-0.415305629,0.945195552,1.699450245,-0.102448898,"[57, 670]",-1.81810508284201,2.52032039108142,-0.521439473791714
50605,1136.666667,Boreal Taiga,1.589300543,-2.062154549,0.797599004,-0.249342652,1.456253341,-1.888887839,0.290385805,-0.127168006,0.880839928,1.120870151,0.994393451,-0.954586115,0.745580722,2.024830614,-0.371126311,"(670, 1652]",-1.8471888181319,2.80422804395504,0.350027422637272
50606,507.3333333,Boreal Taiga,1.647688075,-2.820039806,0.338525625,-0.666648611,1.960852525,-2.201584626,0.085351261,0.120971037,0.646641132,1.114367176,1.477868354,-0.957152934,1.138978999,2.309413496,-0.380689641,"[57, 670]",-2.06978085029917,4.67167842999497,1.37297658650601
50607,652.2666667,Boreal Taiga,1.836684675,-2.317547723,0.724357798,-0.18007444,1.86075506,-1.575139929,0.112797312,-0.174003616,0.882393648,1.076530042,1.416084689,-0.985175709,0.945790922,2.618309237,-0.147340247,"[57, 670]",-2.77387849503347,3.08168993100944,0.188723655900951
50608,631.6,Boreal Taiga,1.722196514,-1.990499423,0.982984173,-0.534220036,1.502798342,-1.649537378,0.277773471,-0.136108148,0.789495754,1.181669799,0.980429756,-0.854674319,0.719811614,2.067003076,-0.401198601,"[57, 670]",-1.95040901310964,2.82704340421216,0.0276391299775448
50609,473.3333333,Boreal Taiga,1.459993187,-2.33399236,0.953301566,-0.871436213,1.552342689,-1.737758557,0.316026951,-0.021011384,0.719131236,1.191179319,1.093506866,-0.88829477,1.00263168,1.869719521,-0.446311874,"[57, 670]",-1.77248311953004,3.80925175973371,0.214391754287163
50610,386.4,Boreal Taiga,1.474169434,-2.099618811,0.910810078,-0.343676409,1.827295959,-1.626222974,0.34277434,-0.166719096,0.839045673,1.425542085,1.209700914,-0.60888621,0.899251167,2.146825771,-0.262232235,"[57, 670]",-2.83110337784369,2.63119387344804,0.600438614263845
50611,95.93333333,Boreal Taiga,0.832361373,-4.554219487,0.363899094,-0.786715958,1.423202223,-1.90821071,0.272741046,-0.650929121,0.718980642,0.649195727,0.733508775,-1.108181857,0.650367266,1.326906264,-0.31385523,"[57, 670]",0.709782410328387,3.7446067308919,0.00993822157446486
50612,304.4666667,Boreal Taiga,1.418505875,-2.237200509,0.50319711,-0.536607443,1.92362916,-1.809334614,0.15253295,-0.051190869,0.700212837,1.426169766,1.463425277,-0.938320036,0.974380614,2.249818247,-0.288772886,"[57, 670]",-2.5191940723624,3.86688139153287,0.847224964129415
50613,731,Boreal Taiga,1.828185515,-2.673585183,0.64795574,-0.251430263,1.90760973,-1.614415043,0.159108171,-0.173498184,0.990769551,1.086549891,1.369288407,-0.896346067,0.968655864,2.577110004,-0.141649248,"(670, 1652]",-2.7823356972414,2.97508393831732,0.488992575471352
50614,328.8,Boreal Taiga,1.372809254,-2.552122802,0.78157051,-0.591809567,1.903866618,-1.795109806,0.189161213,-0.303288958,0.711403508,1.382556039,1.292539617,-0.767645215,0.922140933,2.310061441,-0.137507815,"[57, 670]",-2.43848552621257,3.2325600073063,0.8602338642344
50616,721.8666667,Boreal Taiga,1.684852126,-2.335785895,0.650743544,-0.803002294,1.575815477,-2.000192734,0.22354342,0.045134798,0.767442512,1.234135741,1.206150995,-0.743002111,0.878470778,2.292744547,-0.396682536,"(670, 1652]",-2.03019091763202,3.32169236543187,0.920127726555085
50617,459,Boreal Taiga,1.734963271,-2.40364356,0.738052921,-0.194777667,1.677948643,-1.453872925,0.158050893,-0.304762617,0.9128916,1.180653766,1.366134927,-0.892079829,0.847246084,2.582429408,-0.119753877,"[57, 670]",-2.63813724280148,2.56974293424617,-0.0671453714118233
50701,1852.133333,Grasslands,1.267593252,-1.018732036,0.350817384,-0.252846216,1.175555985,-1.787546425,-0.068559305,-0.357948291,1.06996842,0.804225559,1.041836122,-0.892004292,0.352846197,2.004219225,-0.314798878,"(1652, 9633]",-0.942648661779529,0.765337150767802,-0.146410612824598
50801,1690.8,Grasslands,1.452880048,-0.292148187,0.470970003,0.731345947,1.1724882,-1.901690856,0.09138417,-0.549936672,1.222846632,0.892264441,1.08420372,-0.888384172,0.280820843,2.291137814,-0.258499046,"(1652, 9633]",-1.89352069004732,-0.178965910382576,-0.219821113629099
50802,1076.733333,Grasslands,1.705583783,-1.674660001,1.242039105,-0.060697271,1.529105041,-1.607534498,0.279614617,-0.239189887,0.986987537,1.139074479,1.02610341,-0.769125233,0.628704303,2.183085257,-0.411997639,"(670, 1652]",-2.37801923195147,1.94653017521339,-0.169441854587853
50803,1512.133333,Grasslands,1.543699335,-0.910961106,1.050638631,0.35984652,1.288595748,-1.673942495,0.220343565,-0.443283636,1.075861663,0.890453458,0.979811591,-0.851293714,0.307226056,2.160153327,-0.327782091,"(670, 1652]",-1.88807191111405,0.586923964271144,-0.590840448459129
50804,3381.2,Grasslands,1.32137944,-1.258558457,0.977561596,-0.04580036,1.158248038,-1.67670051,0.262105787,-0.470628411,1.05597901,0.821983057,0.946574112,-0.933195443,0.466907291,1.871122208,-0.28636067,"(1652, 9633]",-1.33519035896838,1.06321361060661,-0.69638380045721
50805,1740.666667,Grasslands,1.172186713,-1.448339096,0.733655684,-0.046200851,1.228598425,-1.35567338,0.296201526,-0.350682015,0.917977339,0.965631265,1.07231421,-0.944359489,0.563314433,1.64167855,-0.488489798,"(1652, 9633]",-1.26165608812489,1.87240801504542,-1.16425973008167
50806,1518.333333,Grasslands,1.238604237,-0.949809341,0.578400756,0.332750205,1.045505261,-1.759032658,0.159247963,-0.618512199,1.144395798,0.676395091,1.001015594,-0.847246084,0.205288528,1.968569462,-0.148755844,"(670, 1652]",-1.09947201871136,-0.265130517167067,-0.648647609362618
50807,734,Grasslands,1.791365985,-0.824591207,1.520084689,0.438792175,1.140571567,-1.671132418,0.389937451,-0.415404367,1.033492014,0.995957738,1.008432258,-0.761206257,0.425897036,2.272485895,-0.37750584,"(670, 1652]",-2.38386287794175,0.735742710718028,-0.891945689497143
50808,1269.6,Grasslands,1.845328295,-1.562723236,1.086205038,0.389345077,1.522935962,-1.576045869,0.151348383,-0.382613918,1.164647603,1.117797964,0.927838798,-0.847955479,0.424676674,2.381238933,-0.238068723,"(670, 1652]",-2.55966576306876,0.974422549064099,-0.0484619371190609
50809,490.8,Grasslands,2.17692764,-1.234645407,1.221924543,0.064409612,1.443533485,-1.699450245,0.1749593,-0.068461286,1.040945632,1.153742842,1.144918976,-0.721029722,0.397010543,2.427266272,-0.689022067,"[57, 670]",-2.51549377376387,1.72959455149977,-0.256523690973544
50810,833.2,Grasslands,1.68976072,-1.448109058,1.51065756,0.336530133,1.377906477,-1.452523479,0.305658486,-0.506093059,1.091842667,1.135766149,1.035032052,-0.772248025,0.532764582,2.179261377,-0.406364362,"(670, 1652]",-2.47235389831415,1.23517655619231,-0.861370328533153
50811,1186.733333,Grasslands,1.765129328,-1.291548011,1.275660444,0.461365215,1.507374483,-1.55797562,0.091663213,-0.395322317,1.066509648,1.107678297,0.989660716,-0.814615079,0.473862546,2.441890631,-0.435282758,"(670, 1652]",-2.4937918920804,1.26522076104243,-0.389498130323481
50812,791.6666667,Grasslands,1.805173247,-1.480183941,1.570398157,-0.049797334,1.492104232,-1.645749103,0.348961532,-0.271384241,0.946387097,1.100412109,1.011068445,-0.820028488,0.539401728,2.179970981,-0.577378035,"(670, 1652]",-2.29962650002322,2.15686919047599,-0.547063277699053
50813,1273.4,Grasslands,1.64555672,-1.158858764,1.18329841,0.646708737,1.367613453,-1.507537253,0.291932478,-0.496106624,1.278125856,0.949723592,1.021760195,-0.880312444,0.488303414,2.122828949,-0.140533786,"(670, 1652]",-2.56269483884714,0.377115402819873,-0.624809533227649
50814,1717,Grasslands,1.381942689,-0.844183394,0.652345108,0.353874004,1.111648437,-1.628412018,0.220676352,-0.557806105,1.160399917,0.771733002,0.988856013,-0.78959017,0.234690325,2.09620798,-0.166383442,"(1652, 9633]",-1.53573889305799,-0.282558178619636,-0.681439831296999
50815,2040.866667,Grasslands,1.539188078,-1.129427066,1.065562585,0.707359453,1.356657147,-1.706078358,0.123144321,-0.541512264,1.094852017,0.806392766,0.899664002,-0.900266083,0.257802195,2.291840016,-0.305903735,"(1652, 9633]",-1.83499997938414,0.463820253423115,-0.53627499953966
51101,625.4666667,Tundra,1.819157924,-3.159998228,0.440146969,-0.137683205,1.810489447,-1.712280359,0.008716247,-0.291052091,0.969868526,0.990551187,1.387801498,-1.090550606,0.913222596,2.608185793,0.056735334,"[57, 670]",-2.36016231512546,3.00992604841851,0.558937516827557
51102,204,Tundra,2.17060748,-3.334572841,0.057044262,-0.342246773,1.418505875,-1.94380104,0.290930719,-0.072879246,1.308014621,0.786715958,1.003540252,-0.760467716,0.6360453,2.942752519,0.098243269,"[57, 670]",-2.1759440095167,1.34952546800986,1.24990838319913
51103,324.4666667,Tundra,1.956657258,-3.572038694,0.514391105,0.196771969,2.18470758,-1.750446895,-0.062117995,-0.159310172,1.044826351,0.906917607,1.707348091,-0.917815126,0.951825585,3.411309956,-0.098584057,"[57, 670]",-3.15544636947937,3.22495019063454,0.836791745024969
51104,418.9333333,Tundra,2.112092864,-3.560507968,0.439648438,-0.051632362,2.062709417,-1.648439774,-0.04019349,-0.143303326,1.022858066,0.891787447,1.510048283,-0.983182552,0.888590398,3.208517239,-0.044007276,"[57, 670]",-2.84718564469611,3.15824720081515,0.71510378317518
51106,313.2666667,Tundra,1.707348091,-2.998794105,0.325733501,-0.228074276,1.668849866,-1.718633537,0.297231161,-0.190671573,1.008304788,0.944996044,1.449782953,-1.046282613,0.807112073,2.613903661,0.032370523,"[57, 670]",-2.3390908269093,2.72266744844345,0.354909008579198
51107,436.7333333,Tundra,2.023708097,-3.130863441,0.342246773,-0.076480116,1.915649656,-1.701707562,0.175096687,-0.253402947,1.200124189,0.860281962,1.451600964,-1.035063075,0.885684851,3.053752083,0.088512817,"[57, 670]",-2.90158130524207,2.52456601166671,0.663604602130387
51108,444.5333333,Tundra,1.9670527,-4.096923418,0.415305629,-0.040410516,2.102824931,-1.625261207,-0.103861263,-0.251622501,1.051315229,0.844489794,1.466312647,-1.026150364,1.019825885,3.162121369,0.007560671,"[57, 670]",-2.63908813682504,3.43342599227334,0.763673522125236
51109,77.6,Tundra,1.785949841,-3.752015898,-0.244628293,0.355947873,1.990890728,-3.741194963,-0.520208789,0.360277053,0.914195862,0.708138431,2.254898217,-1.200947987,1.471773728,3.349875707,-0.065826218,"[57, 670]",-2.39886268991057,5.11559926029174,3.79772744108197
51110,171.2666667,Tundra,2.956189352,-4.121067632,-0.101579186,0.577516303,2.524112995,-2.110288257,-0.243704699,0.16397363,1.413195762,0.78959017,2.143323643,-1.012571538,1.598785816,4.527948355,-0.096969506,"[57, 670]",-4.70472564344136,4.31816160328859,2.05326022857484
51111,681.6666667,Tundra,1.964542645,-2.556182057,0.580693565,-0.074327302,1.942761599,-1.576669519,0.062152543,-0.325605253,0.989395456,0.986625287,1.444498719,-1.076117129,0.915990835,2.806094374,0.014933004,"(670, 1652]",-2.8634070675479,2.83270866862004,0.270598805982637
51112,144.8666667,Tundra,2.491892019,-4.355722181,-0.148122672,0.554359235,2.317187474,-2.762925382,-0.375708297,0.281661644,1.088196338,0.800568137,2.10741529,-1.318282949,1.611735674,3.976553671,-0.162824545,"[57, 670]",-3.53826489015751,5.62995148259461,2.65267983703594
51113,314.0666667,Tundra,2.31352296,-2.387057021,-0.066117053,0.122356996,1.865483346,-2.149974919,-0.180221535,0.259551835,1.092334981,0.927922067,1.561317904,-1.106965692,1.099596866,3.132450883,-0.136177904,"[57, 670]",-3.04646737137673,3.31192794988555,1.60737672695022
51114,319.2666667,Tundra,2.003150933,-3.54552913,0.167997733,0,2.150978768,-1.868535223,-0.216627842,-0.017357027,1.022858066,0.916057878,1.78913022,-0.936519609,1.077730943,3.232492531,-0.068855051,"[57, 670]",-2.95972755844294,3.49637417273024,1.23479447838811
51115,294.8,Tundra,2.265365614,-3.565920204,0.185344324,0.290465596,2.309107371,-1.806027631,-0.287099926,0.038389484,1.213325321,0.874304534,1.94245567,-0.876712108,1.276124522,3.719163347,-0.057044262,"[57, 670]",-3.78158758132613,3.38435368587303,1.37350517538022
51116,449.9333333,Tundra,1.838960748,-3.310424808,0.41436855,-0.094369561,1.958745133,-1.761998228,0.029441771,-0.373448132,1.036868423,0.871870032,1.363219392,-1.100973742,0.922357714,2.762728183,0.045200329,"[57, 670]",-2.39098767626211,3.02727622056768,0.668882668132321
51117,642.8,Tundra,1.688666753,-2.645159396,0.478578849,-0.170526349,1.654713912,-1.67776442,0.246066694,-0.264158055,1.196408628,1.020256363,1.246080685,-1.016444496,0.881190472,2.240502039,-0.047532948,"[57, 670]",-2.37223161740718,2.36919054547823,0.417254100522042
51118,74.8,Tundra,1.271778822,-3.673453981,-0.083214985,0.657832681,1.9739226,-2.577110004,-0.098243269,-0.275694954,0.85086197,0.60485074,1.886106837,-0.946889764,1.013526868,2.781091401,0.253721218,"[57, 670]",-2.08747168357616,2.87450755228474,1.74144643454272
51201,2995.666667,Mediterranean Scrub,0.838883016,-0.767908941,-0.126804585,0.87181562,1.227703938,-1.876293999,-0.073355619,-0.816986152,1.293541219,0.72543733,0.91400391,-0.893133693,0.152689221,1.9739226,-0.192760463,"(1652, 9633]",-0.869211823799627,-0.736625343658723,-0.0360321203724938
51202,2998.866667,Mediterranean Scrub,1.349869782,-0.626780405,0.072350674,0.706392131,1.23062342,-1.925815066,0.035087827,-0.637283617,1.383245391,0.882284593,0.935771994,-0.898766151,0.169365994,2.196001567,-0.144372374,"(1652, 9633]",-1.61444941985147,-0.663565245687249,0.249916196234264
51203,2404.066667,Mediterranean Scrub,1.309612109,-0.668426722,0.171772146,0.904860147,1.206489249,-1.855934931,0.004669034,-0.724765008,1.325344808,0.784552387,0.896117666,-0.907959374,0.16039022,2.34290358,-0.142267112,"(1652, 9633]",-1.53490007954936,-0.742805671801989,-0.0493996941372035
51301,1559.733333,Deserts & Drylands,0.652039022,-0.760940024,-0.186547019,0.866844167,1.106909811,-1.833758942,-0.168737248,-1.039895676,1.145098977,0.553995711,0.893473662,-0.985416512,-0.085240461,1.99756744,-0.158993979,"(670, 1652]",-0.114541127082465,-1.00270215867321,-0.564615566208598
51302,2565.466667,Deserts & Drylands,0.733604318,-1.559561514,0.148737005,0.249744184,1.060429808,-1.920729224,-0.141513937,-0.635114748,1.189229567,0.635238773,0.651251426,-0.944547911,-0.004612771,1.690723515,-0.231772903,"(1652, 9633]",0.100435865741428,-0.257973403424653,0.0554850038254509
51303,3183.533333,Deserts & Drylands,0.822338372,-1.246909096,0.240065293,0.639909254,1.10036722,-1.922271281,-0.040624772,-0.817643267,1.145324137,0.596608288,0.677667318,-0.952161537,-0.0369574,1.997161036,-0.188779885,"(1652, 9633]",-0.265586929281021,-0.539597552214942,-0.214657437209414
51304,2960.133333,Deserts & Drylands,1.422446141,-1.309015044,0.676030726,0.941095732,1.457090419,-1.663488526,-0.152987708,-0.711114425,1.199247468,0.749154624,0.815825271,-0.896186783,0.148036689,2.614526273,-0.141309325,"(1652, 9633]",-1.71714425300589,-0.271539685141543,-0.161817286805354
51305,2764,Deserts & Drylands,1.6364437,-1.144760837,0.757370197,0.840296581,1.443041573,-1.688198012,-0.125280656,-0.673362892,1.272164257,0.790523488,0.925882356,-0.992614309,0.203495722,2.769208445,-0.09654965,"(1652, 9633]",-2.07849453678834,-0.126770677742493,-0.174284123043459
51306,875.6,Deserts & Drylands,0.321205973,-0.998788976,-0.319202022,0.767828571,1.08171393,-1.74090637,-0.367970567,-1.168628521,0.971261421,0.359161646,0.909166272,-1.002993852,-0.053959252,1.675487238,-0.153219014,"(670, 1652]",0.756688224500714,-0.811324240356706,-0.937984212911738
51307,2396.466667,Deserts & Drylands,0.398327108,-1.823651126,-0.07690278,0.078130799,1.110495166,-2.04858807,-0.192621235,-0.722014975,1.150212602,0.557086598,0.60707701,-0.976531298,-0.067052596,1.485971013,-0.297205513,"(1652, 9633]",0.797251956272088,-0.0376044818045896,0.239869636998819
51308,1799.333333,Deserts & Drylands,1.14079296,-0.611523828,0.233144314,1.406595133,1.338549575,-1.86335842,-0.18370799,-0.903018,1.305609262,0.56541272,0.849223367,-0.997248345,-0.040243754,2.580188829,-0.149957739,"(1652, 9633]",-1.29021088967975,-1.1447501877375,-0.247962934891051
51309,2096.8,Deserts & Drylands,1.770858996,-1.14760774,0.985847117,0.734102667,1.449183613,-1.594102077,0.018169622,-0.557527659,1.27802596,0.94557996,1.041129382,-0.892286088,0.344260546,2.608847277,-0.051271804,"(1652, 9633]",-2.61586017483062,0.0164826703903473,-0.223393974962951
