ECO_ID,Realm,Richness,TaxMPD_Obs,TaxMNTD_Obs,TaxDis_Obs,TaxPos_Obs,TaxMPD_Null_Mean,TaxMNTD_Null_Mean,TaxDis_Null_Mean,TaxPos_Null_Mean,TaxMPD_Null_SD,TaxMNTD_Null_SD,TaxDis_Null_SD,TaxPos_Null_SD,TaxMPD_SES,TaxMNTD_SES,TaxDis_SES,TaxPos_SES
10111,AA,639,0.372568659127625,0.0159139784946237,1.65352753882321,0.532564332641407,0.388062838369294,0.0185776543029933,1.69300870070537,0.17823465770323,0.00365529521015369,0.00146563282306156,0.00849275870581105,0.0200438595957516,-4.23883116160592,-1.81742368651752,-4.6488029684803,17.67771687112
10112,AA,182,0.392745955064796,0.0320987654320988,1.70230782303465,0.438443994112535,0.388124576961115,0.0408460809963052,1.6892716610428,0.207098349026941,0.00704658424494007,0.00426901827558838,0.0164160298093015,0.035880592489558,0.655832378219133,-2.04902274938161,0.79411173976218,6.44765398322005
10113,AA,2815,0.36485978520913,0.00534391534391534,1.63906393856848,0.496089511825045,0.388002858008489,0.00672453270741833,1.69408317942216,0.168082739678747,0.00168277249865909,0.000387470882745174,0.00390727010435224,0.00990443819414249,-13.7529421343646,-3.56315125854493,-14.0812483867948,33.1171506870811
10115,AA,1976,0.383104789332052,0.00911769804125498,1.67954824974772,0.463688086369261,0.38794745012952,0.00863441326665827,1.693816359231,0.169781419738975,0.00199681469315594,0.000532305495534065,0.00465709401865734,0.0121873724193127,-2.4251928904902,0.907908670211696,-3.06373661904271,24.1156712471136
10116,AA,295,0.390505205666496,0.0230952380952381,1.69732657444417,0.455882695465765,0.387751943161296,0.0303576350527468,1.69053514911887,0.193019140964134,0.00539666202251182,0.00288819756225605,0.0125985564514526,0.0296294621983179,0.510178790836874,-2.51450837450186,0.539063769049291,8.87169509666479
10117,AA,3618,0.395526353979415,0.00739684350637003,1.71188978972989,0.241064816433205,0.387909701826333,0.00564278666321788,1.69394589731426,0.167445223003114,0.00153790292507525,0.000317185712160008,0.00357732682341912,0.00841066154980752,4.9526221901876,5.53006259710493,5.01600588969273,8.7531275624539
10118,AA,95,0.369246695333652,0.036231884057971,1.64125243562957,0.406064407367832,0.38806028354959,0.0601972360247603,1.68393466989995,0.24192224793602,0.00987970828295644,0.00759433915199919,0.0230125120952961,0.0477583568879026,-1.90426555897336,-3.15568629305691,-1.85474032967963,3.4369306259234
10119,AA,720,0.382178905594844,0.0159399906235349,1.681147882381,0.344440923660916,0.387978881860625,0.0171182539177976,1.69303986736375,0.176302724999901,0.00351184557971047,0.0013539155928096,0.00814437631026381,0.0192595653666483,-1.65154649717218,-0.87026347914168,-1.46014679697017,8.73011386602623
10120,AA,3428,0.389902878985324,0.00574289801757613,1.69836346389755,0.364285664289358,0.387951952856447,0.00584574268393588,1.69401740633063,0.167861770668915,0.00151621999471614,0.000319354309564915,0.00353451783005833,0.00872461966685543,1.28670386598014,-0.322039387850645,1.22960408629489,22.5137485782505
10121,AA,375,0.36803324099723,0.0262234533702678,1.64339704923409,0.508248186783639,0.387736999952617,0.0259976563556225,1.69120962918955,0.188189901415091,0.00478649745285164,0.00233455085595643,0.0111714808584843,0.0277585798369952,-4.11652970663303,0.0967196812479549,-4.27987842982839,11.5300670008337
10122,AA,433,0.374222160732952,0.0207833733013589,1.6554483509737,0.543983167652201,0.387779792574194,0.0237514393910875,1.69161087856436,0.183862417001761,0.00449668566980915,0.00201750793328976,0.0104257343015213,0.0245094926969572,-3.01502769745907,-1.47115460650947,-3.46858327143328,14.6931131991626
10123,AA,820,0.386933121854406,0.0176616915422886,1.68567925381173,0.504578934226019,0.387916975531405,0.0157008525550124,1.69303343658578,0.174928706576409,0.00316948563616406,0.00111909286682268,0.00740319628875415,0.017889242686302,-0.310414303751262,1.75216824752295,-0.993379411704319,18.4272880317078
10124,AA,913,0.395061740877896,0.0130337078651685,1.71002409517307,0.336800830787395,0.387873922678154,0.0147031380931639,1.69303370531476,0.174040981310625,0.00303887224250083,0.00100716458169706,0.00707830642326098,0.0171451303568586,2.36529134039095,-1.65755454305432,2.40034675561189,9.49306573289839
10125,AA,210,0.377611940298507,0.0295190713101161,1.66710772056518,0.52654702108904,0.387829599001572,0.0373856483904333,1.68935104828671,0.20253530944083,0.00669525347420137,0.00387854436082027,0.0155393894143873,0.0330196488002318,-1.52610483567745,-2.02822923975878,-1.43141581231905,9.8126940600875
10126,AA,831,0.399321939628907,0.0184818481848185,1.71979488461095,0.324863880152152,0.38794827777163,0.0155066401109592,1.69308478696708,0.175238362571675,0.00322224392409972,0.0012002245615753,0.00750454927082569,0.017485435456858,3.52973335513554,2.47887617793315,3.55918745816044,8.55715134745427
10127,AA,509,0.378747397690208,0.0165631469979296,1.66963268706665,0.47711240652009,0.388059840927708,0.0214606294308123,1.69265770952202,0.182153517138507,0.00408923775400748,0.00176156434830426,0.00957412480576554,0.0231540868564322,-2.27730540450306,-2.78018934567853,-2.40492190382779,12.7389558141717
10128,AA,757,0.374871977462536,0.0135886912904697,1.66106103280737,0.516904413576304,0.387906362635294,0.016608795120303,1.69289000695723,0.176713790616651,0.00351524931366292,0.00125892427303035,0.00817444494578707,0.0191045655152872,-3.70795468819138,-2.3989559138165,-3.89371686529763,17.8067709881932
