GlobalID,ECO_ID
G268891,10413
G072245,60103
G081855,60160
G287687,11207
G073690,30110
G101739,30725
G142553,30718
G205395,41001
G277406,80434
G077321,10406
G005336,60213
G151492,80431
G124006,31203
G105217,61305
G100971,80411
G299570,60148
G295827,40152
G233267,60113
G266977,51306
G197691,60309
G134997,80440
G235483,60303
G282057,80509
G297159,10801
G249907,50405
G079534,81214
G008577,80445
G113353,80408
G110325,80514
G181100,30130
G079901,30715
G267997,80814
G117742,50609
G158038,61401
G185944,60166
G016364,31004
G049277,80431
G073045,81208
G010651,80507
G206770,60153
G316976,40204
G008600,80509
G237633,81219
G149490,81217
G073656,60167
G117907,61401
G112698,60308
G294893,80509
G035062,50806
G188485,60134
G260616,50815
G277618,10407
G175779,80509
G195150,50503
G276799,61402
G285185,81210
G084487,80405
G331994,51308
G189285,60137
G044166,51201
G270608,50413
G268765,50412
G183439,60138
G132446,11206
G299376,40104
G113649,50525
G053833,81327
G260517,81014
G078906,61404
G008913,60210
G266872,60178
G268062,51305
G112828,80501
G115997,80432
G252072,31012
G175578,80424
G055584,80436
G107666,61304
G050279,81006
G248566,60710
G013297,30118
G279867,30118
G171024,31203
G133408,50201
G077430,60135
G172437,11208
G303803,60121
G206689,10128
G012037,50414
G112991,50410
G037938,50403
G067547,50416
G009400,60112
G271924,61003
G117609,31202
G171487,60704
G052253,81222
G184891,10413
G114617,50303
G104106,60142
G006126,31314
G104840,40108
G115967,60101
G208912,60703
G212635,40102
G216003,51106
G016454,10803
G112259,60150
G100885,80426
G068502,40128
G088831,60227
G098118,80408
G328979,40105
G108106,60209
G030232,40141
G120799,30130
G062598,80504
G063369,30725
G286274,81215
G326799,10402
G151525,80521
G190975,60160
G071189,50409
G061846,31322
G119812,40137
G307655,30117
G043243,81302
G184257,60130
G050466,30704
G317363,60154
G079485,60304
G245067,60167
G037259,30709
G047565,80408
G318964,80424
G019017,81215
G157157,30101
G280191,60211
G148319,30201
G071698,81108
G177260,80408
G286364,10802
G111834,60709
G012121,80417
G277895,51312
G142784,81019
G061869,60310
G017568,10411
G128868,60121
G068417,10801
G267038,50505
G155469,50404
G291294,80423
G331168,60154
G144442,60220
G166463,11202
G115305,81209
G060595,60228
G267261,80404
G284063,80402
G009852,11201
G046735,61305
G273243,30707
G078637,60215
G185601,81221
G196088,60121
G112144,30119
G147408,50805
G204875,60163
G085667,50803
G184558,50303
G261370,80430
G108775,31201
G247049,81006
G152801,60704
G265653,30704
G295650,60111
G109291,60303
G271760,61315
G126644,60105
G199754,60167
G118399,60125
G076615,81017
G014269,60163
G265889,31309
G247251,50512
G313283,80102
G195342,41001
G168247,40149
G180689,40137
G045068,11308
G171885,60154
G113482,50511
G130434,40163
G178432,81217
G268901,11208
G329838,30112
G043384,30704
G157510,81207
G144209,30119
G105288,40113
G271024,50522
G255944,30202
G159364,50503
G182263,60125
G309467,50815
G268215,50804
G078064,30117
G209963,11202
G000206,60121
G232774,60111
G009009,81110
G247980,60202
G262932,50303
G263894,50527
G330958,80427
G318253,80426
G085023,81218
G111332,40111
G120784,10202
G193593,60181
G205328,10119
G246067,10701
G153728,80605
G152781,60130
G135959,11202
G187114,60226
G204694,81216
G014965,60709
G213573,10403
G291147,50502
G022399,31004
G050418,50413
G273635,50505
G073012,50519
G058180,50806
G151711,31405
G190452,31316
G024564,31320
G009432,80413
G106861,81303
G169868,31322
G267200,80405
G336015,51306
G107565,60102
G208000,11207
G062890,80417
G166125,60151
G145761,60118
G121182,80511
G145964,40158
G206434,40102
G090653,60135
G078254,40209
G220905,10401
G153635,51304
G131136,31311
G283988,51107
G179268,50403
G078496,50528
G092833,50804
G296116,60129
G290125,81211
G305952,60119
G083119,50414
G067740,50410
G262534,10402
G253085,60168
G167526,80102
G182302,60124
G100712,51305
G157503,80416
G047176,50303
G181320,10117
G044193,30705
G089718,60145
G308833,10120
G213848,60104
G277628,50522
G204423,60153
G157685,50524
G142945,50529
G330371,60101
G184315,60182
G235392,60153
G099613,81222
G051465,50504
G167075,50613
G282005,10709
G080171,61003
G084988,81307
G121377,11002
G314972,30112
G226954,31009
G309338,60163
G101239,80101
G159977,81208
G111114,40202
G256655,61003
G036847,81205
G136079,10707
G134406,11401
G172839,80428
G143725,60102
G096830,60150
G031355,60212
G133666,80514
G078740,60222
G036827,31322
G065497,81201
G322758,40151
G331536,60404
G235581,60154
G159671,50517
G009030,80427
G264812,60112
G174158,10702
G330818,81215
G203312,60707
G177032,40204
G336105,30713
G108140,60117
G113134,10414
G086377,60103
G323041,30717
G270287,10411
G191605,31004
G024600,70108
G187601,60109
G027517,40149
G196787,50416
G115670,60703
G076082,30107
G151517,81214
G203604,60148
G047050,51308
G247122,80418
G105467,10105
G169263,30126
G142508,60163
G112977,80441
G056499,80409
G038100,31322
G263214,80813
G287109,80802
G247369,81020
G276035,61304
G052602,30704
G112823,80436
G287338,30715
G091782,50201
G259153,11001
G323957,80429
G287047,81017
G314569,80432
G253037,80510
G187563,60136
G019929,81202
G311375,60121
G028649,60130
G036928,51202
G068209,61004
G108023,60228
G053464,11001
G148476,30202
G291955,80437
G105217,60111
G205777,41001
G277193,11206
G091953,61201
G079064,50801
G063719,11302
G042700,40169
G297212,30117
G068427,50511
G123046,60153
G193591,10705
G196747,60309
G321981,60710
G091562,81210
G221964,50506
G270861,60209
G263418,51302
G061985,50402
G146574,60704
G303229,40202
G314349,81205
G179077,81201
G096696,11003
G133883,51310
G168214,61304
G282998,60173
G113623,50416
G106857,10802
G071723,80609
G127874,40121
G195825,60215
G054347,80429
G161514,31203
G293263,80402
G269616,50808
G101103,11305
G096446,60105
G264609,60213
G303671,60180
G031031,51202
G018717,31202
G097455,50412
G169273,10105
G078518,81220
G041058,60146
G230619,80439
G074326,50303
G262376,80608
G206887,10402
G329485,80513
G250900,80431
G068237,60704
G044431,40161
G121162,30717
G208611,60206
G014409,40149
G334708,60704
G195657,11302
G011387,31314
G326258,60310
G318072,81210
G113514,50523
G216201,60161
G313136,80804
G040828,10409
G272591,50523
G295794,30103
G090704,60182
G084888,80404
G312796,50811
G207052,60101
G143325,10705
G053714,31004
G218184,60104
G015332,30111
G331780,50523
G017242,80416
G156891,60111
G100511,11003
G103074,60230
G036134,51301
G220416,10105
G055664,80608
G294643,31008
G262209,80901
G138900,81316
G042616,51305
G278020,50527
G253482,31004
G212214,30907
G064506,51308
G182016,60115
G274118,31309
G149481,81211
G166767,11309
G180265,80408
G319910,10401
G330265,30705
G009030,31401
G272518,80440
G090759,60118
G235889,60124
G153960,40403
G058541,80415
G077831,60103
G291193,81216
G271082,81211
G273072,30716
G103309,80504
G022326,60309
G082698,80432
G161724,81003
G042013,50608
G083792,80419
G277186,31202
G291209,51202
G314988,60212
G185519,80433
G323735,61304
G325560,60153
G195150,51304
G211537,70111
G107535,30112
G201834,40209
G155979,61305
G208867,60103
G288845,80102
G113647,10801
G027998,60148
G151525,51303
G211272,61304
G096682,31004
G214903,60212
G126980,11002
G326242,80446
G050293,31202
G254270,40204
G057632,60165
G043364,60165
G223722,60704
G013289,50801
G082386,51313
G017563,81303
G315046,40161
G288276,60114
G215830,50527
G100368,81209
G009171,80611
G073871,40134
G044881,60159
G009137,51309
G157490,80439
G328439,40124
G129538,70116
G031769,60118
G008737,10402
G239081,50505
G290322,50601
G109032,31314
G058356,10411
G020136,61201
G160889,60206
G051925,60306
G184148,40136
G036060,60310
G220425,30128
G059812,50613
G153760,80801
G115798,80611
G082732,80418
G277627,80426
G251960,60128
G272790,60907
G277771,60125
G310379,10117
G064553,81214
G021103,60136
G051625,80436
G115417,81207
G070039,80436
G119373,60152
G190890,60139
G203322,30102
G262205,10405
G031097,30107
G183001,60115
G286251,80445
G201096,60105
G092197,50804
G202254,60114
G312557,80440
G219791,10105
G272419,30707
G279881,80509
G175923,10204
G322552,60153
G211875,40103
G104997,30110
G032930,60125
G157389,60104
G332005,50610
G279568,80101
G085608,51301
G007542,31314
G161567,30103
G327370,80408
G267721,81211
G261467,81006
G068416,80404
G300895,60163
G321463,40170
G285032,81302
G077448,60166
G330708,61003
G177075,30202
G268044,40124
G313909,60104
G002231,60145
G085117,80502
G025517,60704
G097647,80102
G115893,50801
G187964,10707
G068142,60101
G151444,81021
G196446,60112
G059661,60104
G155495,40144
G071300,51307
G085907,50815
G031677,40137
G148757,30715
G313923,60140
G099070,60136
G109272,60308
G046890,80504
G106059,40120
G048364,80801
G109885,50530
G332722,30202
G172090,61006
G173744,80428
G147282,81217
G096287,60127
G111066,40202
G011387,31322
G160568,80504
G059551,61315
G247116,51302
G118632,10409
G172014,50411
G004676,60907
G200947,60118
G041670,30713
G309467,80428
G303890,60118
G264036,50516
G053055,51303
G084980,50519
G213142,11209
G322680,11203
G137353,60209
G270721,80440
G009840,11207
G058994,51307
G026642,40204
G097548,50613
G246010,30103
G140468,80408
G168458,60305
G063298,81216
G185892,30717
G305338,40151
G260580,81217
G171988,50519
G114823,50412
G171157,50527
G040869,60145
G234037,60113
G278048,81215
G181213,30118
G147988,51203
G268011,80427
G128979,60703
G132329,60212
G013674,60156
G321492,60154
G094570,50416
G137841,10706
G283561,80509
G330818,80601
G108452,50403
G042755,80809
G092833,50406
G267325,31003
G185622,60310
G064841,60175
G026271,40301
G119138,31009
G323576,11206
G118842,11207
G283731,81002
G325076,80101
G308437,61314
G082124,80440
G266014,30109
G206403,60182
G036282,31012
G321692,50511
G298348,61403
G191285,50415
G051464,50402
G045108,11301
G287297,30108
G137616,51309
G079154,80421
G064806,50701
G304604,60704
G266669,10702
G118132,60105
G161436,40118
G172537,51308
G174212,40168
G080466,50529
G041060,60136
G221942,60121
G288174,50303
G063696,11209
G167421,50524
G189515,60907
G094077,60709
G193587,11302
G094486,60145
G103605,60181
G309051,31401
G148114,60107
G169649,50414
G270850,60119
G186705,60115
G111748,60105
G205047,60166
G008999,81014
G157363,80817
G050654,50527
G175055,40149
G271938,81203
G018970,81017
G171517,60130
G269064,81008
G156182,60230
G013383,11309
G219735,41001
G000675,31007
G157970,60210
G167730,60112
G111611,10117
G125118,80436
G222938,50605
G277479,51201
G142934,60233
G101314,60113
G145966,30129
G036926,60227
G111301,80444
G134929,60150
G207548,10802
G153081,81220
G213546,10405
G117965,40163
G269527,81207
G273623,81215
G123442,80445
G323047,60209
G142872,60128
G267531,81215
G186761,30126
G322250,80413
G216311,30118
G026815,50814
G083990,81002
G270453,80402
G205910,60210
G120792,40163
G082057,80501
G096650,31202
G031809,61003
G083430,50606
G317630,10113
G017261,80815
G058231,60177
G052897,31008
G327721,30112
G141738,60156
G141629,30130
G277275,80505
G061064,31012
G101352,10113
G248907,30102
G112713,80601
G173667,80402
G114651,50518
G303283,60130
G205186,60136
G323029,10705
G265687,30712
G216077,80445
G254513,30702
G281575,10402
G137591,60166
G136670,51201
G136644,11302
G071768,60309
G042070,80805
G286482,80445
G250725,81021
G115049,30202
G184898,50408
G323127,60145
G082639,80415
G049517,60703
G045418,11309
G263748,30907
G206995,10702
G092197,60205
G247596,51101
G261034,50417
G158588,60801
G155484,30117
G141712,50413
G312436,50414
G075014,60145
G188717,60111
G064655,11309
G122629,11210
G079866,60805
G097079,10120
G133257,60210
G286654,10412
G274074,60103
G038778,80417
G099910,80433
G152747,60111
G167648,10126
G049331,40118
G170866,10411
G268864,81019
G323874,60119
G312897,80509
G100389,70202
G196571,60104
G284681,81309
G009432,60153
G082637,50525
G146480,60704
G284944,51202
G021103,30722
G022311,60202
G252773,10202
G194112,60120
G022415,40102
G106146,60103
G210592,60212
G102212,40149
G001360,50701
G036937,50801
G273080,50807
G275930,31314
G112757,51101
G249949,50613
G193557,81214
G321202,81211
G064446,81204
G153501,81316
G313622,11305
G184898,81006
G262741,60167
G089873,40102
G005295,60210
G151322,60310
G207069,60704
G087695,60404
G159776,50302
G308246,60136
G023803,10105
G150371,10803
G263765,50511
G183911,40163
G141641,30907
G013419,30715
G300133,60308
G268196,80411
G067165,60801
G024411,60119
G078680,80406
G015874,60125
G251457,70106
G148102,60907
G286351,50813
G067372,50806
G134649,40104
G119100,80413
G205735,10126
G064276,11202
G105921,30103
G115305,81214
G272839,10105
G039721,31202
G050350,60154
G260282,50515
G321692,50812
G134491,30118
G252035,80413
G095548,10201
G169094,31322
G143584,60121
G089246,61308
G132614,31322
G203718,60161
G259240,81220
G278050,50408
G261494,81309
G077546,60167
G200380,60703
G246026,81211
G307897,30712
G323280,51310
G270288,60160
G266405,31309
G295090,50510
G174005,40137
G289316,10117
G009190,50803
G012240,81210
G172547,51306
G170323,10413
G238604,60121
G050958,50501
G292634,51303
G107902,60155
G260891,80429
G296202,30103
G057490,11302
G296344,30117
G196863,60105
G204875,60145
G183429,60139
G206086,40163
G091563,61316
G075993,60128
G025652,30116
G025356,60122
G176259,80518
G045060,31009
G302326,80417
G290996,50402
G093366,60206
G196945,30118
G167730,61308
G214002,60148
G274182,10701
G203572,50404
G124696,50504
G319539,11209
G199799,60129
G073045,61008
G321843,11203
G289253,31401
G115235,60309
G030671,50407
G213718,30117
G205642,30111
G321837,80405
G046413,51308
G219192,41001
G299245,50510
G043841,61006
G111197,60115
G145936,30723
G132704,30704
G182766,80509
G082657,50527
G152882,81201
G114934,61403
G158326,40137
G032033,60145
G288725,60101
G117459,60121
G068604,30719
G288621,11202
G293013,80408
G053336,10403
G333304,60129
G262388,81204
G075231,60150
G112713,50809
G331629,80608
G215186,80408
G026610,31004
G012585,31004
G195785,60152
G251574,61304
G323316,60121
G153169,30723
G160996,51104
G088925,60709
G312963,81002
G152294,60167
G081942,81217
G133910,51310
G322240,60307
G148267,80439
G082588,10801
G017479,80441
G039489,51201
G266871,60165
G275259,51312
G107681,30722
G239086,50510
G274925,60112
G118695,11202
G134633,40146
G218258,60101
G246454,81306
G025649,31401
G201740,60138
G028318,60109
G215719,81017
G211654,10402
G332942,81214
G248201,60115
G057051,50806
G067373,50405
G204018,11302
G090904,80102
G253173,30128
G335783,40123
G091351,60212
G145388,50814
G021502,31202
G293015,50529
G184917,50528
G288149,61403
G176476,50529
G284810,81017
G107740,60104
G098770,81214
G042752,50518
G135366,80415
G034635,60115
G132694,60154
G117104,60158
G314000,11305
G101831,60402
G252886,40401
G266142,30705
G171996,80817
G287781,31202
G141857,60125
G025500,60101
G031418,80501
G320000,31314
G161582,80102
G290997,80513
G317280,10120
G036294,31316
G135894,11301
G128586,60212
G316570,60136
G219070,80514
G248673,81207
G041997,81215
G060790,60704
G138252,31203
G195563,30719
G277768,50402
G266773,30725
G250920,50411
G228761,60121
G306764,60232
G131506,31307
G220893,10409
G213292,10705
G131913,30128
G014604,40106
G277768,50806
G126785,51202
G116968,60125
G127713,60304
G197452,40149
G078895,31302
G107863,60101
G163450,40144
G013906,60163
G162307,81110
G262194,10409
G055068,80409
G107472,50814
G110883,60214
G010561,50804
G079274,31201
G008904,81201
G220136,60154
G315098,60129
G072229,60704
G158040,60154
G266128,50402
G160775,81208
G102119,60166
G264036,11003
G107403,40204
G284044,80402
G084236,81214
G006754,10409
G276328,40102
G013372,80431
G204914,60150
G285482,80445
G155225,40202
G050654,51201
G184654,81006
G200009,60174
G149427,60103
G328576,81211
G236093,60169
G037502,30725
G328406,80424
G082742,80101
G159686,81209
G183994,60145
G277572,31009
G111037,60101
G235350,61406
G158031,31202
G260431,50530
G202685,60166
G068504,80426
G291207,80516
G089483,60136
G117063,10413
G097437,81210
G158292,80516
G275062,50503
G078586,81312
G116039,50529
G050732,61403
G071497,80405
G031073,50404
G318261,50518
G317213,40143
G117323,61401
G089096,60217
G042126,81222
G197001,60124
G316886,60152
G008373,30709
G295213,80520
G318053,80516
G317526,60710
G281333,10117
G321386,10111
G078092,60132
G095645,51304
G128276,60704
G128293,60104
G157232,10706
G201023,60145
G106742,30114
G312087,60135
G299112,51304
G211986,40102
G249903,51303
G112764,50815
G167428,50813
G122831,60121
G194211,30907
G051462,50413
G163127,60113
G272539,80510
G313775,50512
G253276,40108
G079821,61003
G308308,60235
G278655,40149
G121898,60138
G144998,60119
G246869,30202
G015379,40102
G312927,30705
G262547,60212
G053567,30704
G133918,31310
G041641,50520
G115877,60310
G080457,81209
G013887,60143
G294677,80417
G057516,81208
G084897,30115
G215801,51309
G298053,60125
G251673,60207
G035901,80440
G193232,40210
G298109,30718
G049200,81201
G299845,40118
G137450,50805
G254683,40169
G288344,60120
G111042,61407
G214485,60167
G132039,51302
G277215,80443
G014062,60111
G073281,60153
G118260,30717
G159743,80520
G274915,51308
G280196,60309
G163329,40154
G292814,80408
G238363,40135
G019333,81222
G255752,60115
G167768,60174
G313420,61002
G017124,80405
G080135,50303
G301151,30706
G071362,80433
G260332,50808
G334905,40103
G154347,60308
G194742,31322
G278032,50602
G197458,40137
G289706,81106
G188285,60703
G322359,80501
G193797,60153
G288133,61315
G143775,30707
G206086,61312
G024656,60152
G154822,31203
G257308,60112
G273637,80410
G275988,60134
G085674,50409
G148361,31202
G157935,60907
G152747,60181
G277587,80804
G027408,81222
G024165,61401
G134980,30102
G119536,30717
G157458,50403
